Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
1987-12,0.38582736,0.24331267,0.52834207
1988-01,0.46013954,0.34941167,0.5708674
1988-02,0.30456603,0.19742632,0.41170576
1988-03,0.33703005,0.22251461,0.45154545
1988-04,0.29898158,0.19171944,0.40624374
1988-05,0.27392623,0.1555709,0.39228156
1988-06,0.29985106,0.15504988,0.44465226
1988-07,0.23483783,0.12038361,0.34929204
1988-08,0.23189162,0.070046954,0.3937363
1988-09,0.25786266,0.13866441,0.37706092
1988-10,0.20895834,0.11109207,0.30682462
1988-11,0.10444645,-0.0193425,0.22823541
1988-12,0.21447203,0.06736662,0.36157742
1989-01,0.07803748,-0.03053468,0.18660964
1989-02,0.21895441,0.109266534,0.32864228
1989-03,0.20496574,0.089875475,0.320056
1989-04,0.16001117,0.050462414,0.26955992
1989-05,0.14181729,0.021366203,0.26226836
1989-06,0.15047102,-8.398011e-05,0.30102602
1989-07,0.22431885,0.101762414,0.34687528
1989-08,0.24372777,0.07737999,0.41007558
1989-09,0.20676328,0.0816138,0.33191276
1989-10,0.2226981,0.12535554,0.32004067
1989-11,0.13311419,0.0127616795,0.2534667
1989-12,0.2736284,0.13274455,0.41451225
1990-01,0.2765979,0.16680847,0.3863873
1990-02,0.36356702,0.25459522,0.47253883
1990-03,0.6413033,0.52442133,0.7581853
1990-04,0.44053328,0.33307004,0.5479965
1990-05,0.34774727,0.23906228,0.45643222
1990-06,0.33367208,0.1866947,0.48064947
1990-07,0.29973042,0.1772774,0.42218345
1990-08,0.30530015,0.14358434,0.46701595
1990-09,0.24518032,0.12333998,0.36702067
1990-10,0.39964804,0.29874763,0.5005485
1990-11,0.37473166,0.25862214,0.49084115
1990-12,0.30861664,0.17103066,0.44620264
1991-01,0.364507,0.25296524,0.47604877
1991-02,0.37398544,0.25676668,0.49120417
1991-03,0.26314443,0.14172667,0.3845622
1991-04,0.44512996,0.32410073,0.5661591
1991-05,0.36888784,0.2511927,0.486583
1991-06,0.37421158,0.22854352,0.51987964
1991-07,0.37346867,0.2550418,0.49189553
1991-08,0.3179574,0.15744212,0.47847268
1991-09,0.2850339,0.16537331,0.40469453
1991-10,0.2533,0.15097217,0.35562783
1991-11,0.22490971,0.1070703,0.34274915
1991-12,0.18338743,0.0401758,0.32659906
1992-01,0.422664,0.30519962,0.54012835
1992-02,0.37822217,0.26010153,0.49634284
1992-03,0.31959686,0.19651654,0.44267717
1992-04,0.1906444,0.07514048,0.3061483
1992-05,0.21909057,0.095439054,0.3427421
1992-06,0.18131338,0.035253722,0.32737303
1992-07,0.02654519,-0.09875362,0.151844
1992-08,0.05493334,-0.1141382,0.22400488
1992-09,-0.0220077,-0.15025096,0.10623556
1992-10,-0.010728646,-0.10912091,0.08766362
1992-11,-0.034731258,-0.15881252,0.08935001
1992-12,0.13485827,-0.010934445,0.28065097
1993-01,0.36684355,0.24894474,0.48474234
1993-02,0.32539025,0.20867826,0.44210225
1993-03,0.3034016,0.1816908,0.4251124
1993-04,0.19887434,0.081526905,0.31622177
1993-05,0.25330526,0.12625816,0.38035235
1993-06,0.25436455,0.109423995,0.3993051
1993-07,0.18676916,0.062127765,0.31141055
1993-08,0.15647261,-0.0038346671,0.31677988
1993-09,0.12836288,0.0018165512,0.25490922
1993-10,0.16485615,0.06493845,0.26477385
1993-11,0.040262215,-0.08855557,0.16907999
1993-12,0.19397473,0.047024276,0.3409252
1994-01,0.25649008,0.13918495,0.37379518
1994-02,0.02056272,-0.09617342,0.13729887
1994-03,0.2996008,0.17198403,0.42721757
1994-04,0.27370316,0.14946239,0.39794394
1994-05,0.3226923,0.20254132,0.4428433
1994-06,0.30362704,0.15916647,0.4480876
1994-07,0.21820588,0.09404632,0.34236544
1994-08,0.24790621,0.08613008,0.40968233
1994-09,0.25577033,0.13165785,0.3798828
1994-10,0.36538973,0.26650226,0.4642772
1994-11,0.36675063,0.2429118,0.49058944
1994-12,0.30246818,0.15945989,0.4454765
1995-01,0.49852088,0.38769206,0.6093497
1995-02,0.68257546,0.5668655,0.7982855
1995-03,0.40229243,0.28043836,0.5241465
1995-04,0.36325017,0.2508212,0.47567913
1995-05,0.29714498,0.17816839,0.41612154
1995-06,0.38909674,0.24632087,0.53187263
1995-07,0.3994271,0.27944103,0.5194131
1995-08,0.4276781,0.2678283,0.58752793
1995-09,0.32400066,0.20593666,0.44206467
1995-10,0.3972582,0.30155444,0.49296194
1995-11,0.38056722,0.2534769,0.5076576
1995-12,0.19923945,0.050251182,0.3482277
1996-01,0.17978151,0.06381745,0.29574558
1996-02,0.39508933,0.28205827,0.50812036
1996-03,0.2626249,0.13954784,0.38570192
1996-04,0.18827282,0.07880484,0.29774082
1996-05,0.3015515,0.18248679,0.4206162
1996-06,0.23975489,0.10499537,0.3745144
1996-07,0.27293843,0.15644579,0.38943106
1996-08,0.2539489,0.09132519,0.41657257
1996-09,0.17310894,0.05109101,0.29512686
1996-10,0.18167749,0.08834202,0.27501297
1996-11,0.203067,0.07399045,0.33214355
1996-12,0.28373748,0.12904052,0.43843442
1997-01,0.27235925,0.1610509,0.38366762
1997-02,0.37357357,0.2606442,0.48650295
1997-03,0.40755373,0.28823838,0.5268691
1997-04,0.3317546,0.21777456,0.44573465
1997-05,0.3357221,0.22160046,0.44984373
1997-06,0.47839665,0.34225473,0.61453855
1997-07,0.44674808,0.33269808,0.56079805
1997-08,0.49402523,0.3392477,0.64880276
1997-09,0.55177355,0.43655697,0.6669901
1997-10,0.61452633,0.5149151,0.7141375
1997-11,0.5631225,0.43324178,0.69300324
1997-12,0.56709445,0.41326758,0.72092134
1998-01,0.5677233,0.44779494,0.68765163
1998-02,0.83971804,0.723268,0.9561681
1998-03,0.6208532,0.497887,0.74381936
1998-04,0.7307291,0.61773103,0.8437271
1998-05,0.64136785,0.52881545,0.75392026
1998-06,0.6510323,0.5082851,0.7937795
1998-07,0.7258753,0.60349286,0.84825784
1998-08,0.6584346,0.50032115,0.81654805
1998-09,0.44300306,0.32245326,0.56355286
1998-10,0.44838652,0.3483677,0.54840535
1998-11,0.34483513,0.21111225,0.47855803
1998-12,0.5178956,0.36224234,0.6735488
1999-01,0.39547753,0.27900344,0.5119516
1999-02,0.6411911,0.52766687,0.7547154
1999-03,0.28692228,0.1662588,0.40758577
1999-04,0.38013425,0.26548976,0.49477878
1999-05,0.30556148,0.18813774,0.42298523
1999-06,0.32132694,0.1782537,0.4644002
1999-07,0.33375847,0.21483418,0.45268276
1999-08,0.27914402,0.12029018,0.43799785
1999-09,0.3330492,0.21147321,0.4546252
1999-10,0.29581362,0.2000283,0.39159894
1999-11,0.2710602,0.13336861,0.4087518
1999-12,0.4109531,0.26055747,0.5613488
2000-01,0.2610235,0.14302666,0.37902033
2000-02,0.4876858,0.37258902,0.60278255
2000-03,0.429935,0.3065801,0.55328995
2000-04,0.5237102,0.4100988,0.63732165
2000-05,0.30734313,0.18524227,0.42944402
2000-06,0.31795105,0.17380583,0.4620963
2000-07,0.30161774,0.17778578,0.42544973
2000-08,0.3862338,0.23427735,0.53819025
2000-09,0.34708408,0.22548008,0.4686881
2000-10,0.2663367,0.16486958,0.3678038
2000-11,0.19979715,0.072594434,0.32699987
2000-12,0.1829062,0.042880636,0.32293174
2001-01,0.39866772,0.27929273,0.5180427
2001-02,0.37179396,0.25698456,0.48660332
2001-03,0.5517737,0.4315058,0.67204165
2001-04,0.5018833,0.38637847,0.6173881
2001-05,0.46000507,0.34192327,0.57808685
2001-06,0.47262752,0.32571247,0.61954254
2001-07,0.50033176,0.37276378,0.62789977
2001-08,0.5384928,0.3745427,0.7024429
2001-09,0.46600008,0.3440591,0.58794105
2001-10,0.4466575,0.35217217,0.5411428
2001-11,0.6355203,0.50198305,0.7690575
2001-12,0.40544668,0.25365394,0.55723935
2002-01,0.6933891,0.5746144,0.8121638
2002-02,0.74752533,0.63288116,0.8621695
2002-03,0.746354,0.6273231,0.86538494
2002-04,0.5061772,0.3930663,0.61928815
2002-05,0.4770261,0.3544811,0.5995711
2002-06,0.5102134,0.36662808,0.65379864
2002-07,0.5403699,0.42255005,0.65818983
2002-08,0.4995809,0.34290618,0.6562556
2002-09,0.46668208,0.34614322,0.5872209
2002-10,0.44080234,0.3474956,0.5341091
2002-11,0.49363863,0.35399774,0.6332795
2002-12,0.37578365,0.22283873,0.52872854
2003-01,0.6433034,0.52704704,0.7595597
2003-02,0.50649005,0.3903767,0.6226034
2003-03,0.4884351,0.36779594,0.6090742
2003-04,0.48239744,0.3674957,0.59729916
2003-05,0.52283114,0.40530652,0.6403558
2003-06,0.49094188,0.34716916,0.6347146
2003-07,0.5259215,0.40439856,0.6474444
2003-08,0.59183985,0.42846647,0.75521326
2003-09,0.5856531,0.46392232,0.7073839
2003-10,0.6677768,0.5703654,0.7651882
2003-11,0.5028561,0.3725195,0.6331926
2003-12,0.6222577,0.46151128,0.78300416
2004-01,0.5467815,0.42939657,0.6641664
2004-02,0.668764,0.5530415,0.78448653
2004-03,0.5876309,0.46711984,0.708142
2004-04,0.5457978,0.43720078,0.65439487
2004-05,0.3614115,0.24775237,0.47507066
2004-06,0.3692307,0.23016001,0.5083014
2004-07,0.4050894,0.29088503,0.5192938
2004-08,0.45500147,0.29639977,0.6136032
2004-09,0.5082276,0.3902301,0.6262251
2004-10,0.52944165,0.43174684,0.6271365
2004-11,0.6514519,0.5190449,0.78385895
2004-12,0.40007275,0.24203676,0.55810875
2005-01,0.6042225,0.48773855,0.72070634
2005-02,0.43515083,0.3186252,0.55167645
2005-03,0.60163426,0.47920436,0.7240642
2005-04,0.6442307,0.53416246,0.754299
2005-05,0.5549949,0.43964827,0.6703415
2005-06,0.5905459,0.4468846,0.7342072
2005-07,0.5775393,0.45854607,0.6965326
2005-08,0.5720802,0.41335025,0.73081017
2005-09,0.6110464,0.4917501,0.7303427
2005-10,0.6550166,0.55715525,0.75287795
2005-11,0.6607875,0.52558094,0.79599416
2005-12,0.49825665,0.34613216,0.65038115
2006-01,0.41156816,0.29009455,0.5330418
2006-02,0.60795236,0.49488273,0.721022
2006-03,0.5103384,0.38719726,0.6334796
2006-04,0.45017678,0.34231922,0.5580343
2006-05,0.43170634,0.3193548,0.54405785
2006-06,0.56812775,0.42542392,0.7108316
2006-07,0.53407335,0.42095426,0.6471924
2006-08,0.5743644,0.41782683,0.730902
2006-09,0.5434212,0.4210032,0.6658392
2006-10,0.5986361,0.50313944,0.69413275
2006-11,0.5671721,0.43068916,0.703655
2006-12,0.72174484,0.5638441,0.8796456
2007-01,0.8741105,0.7630102,0.98521084
2007-02,0.60926586,0.49508327,0.7234484
2007-03,0.5622558,0.4442947,0.6802169
2007-04,0.63725376,0.5285201,0.7459874
2007-05,0.5002733,0.39094025,0.60960627
2007-06,0.4567772,0.3207418,0.5928126
2007-07,0.48611054,0.37175223,0.6004689
2007-08,0.49098933,0.33342868,0.64855
2007-09,0.49770272,0.38336387,0.61204153
2007-10,0.49584612,0.400839,0.5908533
2007-11,0.42328802,0.2873285,0.5592475
2007-12,0.38047102,0.21713781,0.5438042
2008-01,0.19786583,0.08372441,0.31200725
2008-02,0.27465206,0.1614077,0.38789642
2008-03,0.6235513,0.5009599,0.7461427
2008-04,0.37144136,0.2647121,0.47817063
2008-05,0.39039692,0.28053796,0.5002559
2008-06,0.41365588,0.27720422,0.55010754
2008-07,0.49706766,0.38757834,0.60655695
2008-08,0.48492756,0.3314411,0.63841397
2008-09,0.4676702,0.35141855,0.58392185
2008-10,0.5850414,0.48916182,0.6809209
2008-11,0.5617169,0.42838106,0.69505274
2008-12,0.43953595,0.27819082,0.60088104
2009-01,0.5281809,0.41096053,0.6454013
2009-02,0.4944173,0.37709567,0.6117389
2009-03,0.46563163,0.33825862,0.59300464
2009-04,0.56068534,0.45334747,0.66802317
2009-05,0.49998552,0.38969842,0.61027265
2009-06,0.5987283,0.45950636,0.73795027
2009-07,0.5931907,0.4815319,0.7048495
2009-08,0.6627823,0.5082482,0.81731635
2009-09,0.6420101,0.52574366,0.75827646
2009-10,0.58571315,0.48915952,0.6822668
2009-11,0.594814,0.46476984,0.72485816
2009-12,0.5297477,0.3674468,0.6920486
2010-01,0.61195433,0.48898587,0.7349228
2010-02,0.6544423,0.5353889,0.7734958
2010-03,0.7378304,0.6156054,0.8600553
2010-04,0.7591565,0.6488069,0.8695062
2010-05,0.6571941,0.54615706,0.7682311
2010-06,0.6397424,0.5064646,0.7730202
2010-07,0.66649765,0.5560442,0.776951
2010-08,0.60601294,0.45137617,0.76064974
2010-09,0.5231406,0.40648043,0.63980085
2010-10,0.55644447,0.46272793,0.650161
2010-11,0.6246625,0.49010226,0.75922275
2010-12,0.36686698,0.21035211,0.5233818
2011-01,0.3838429,0.27556184,0.4921239
2011-02,0.38620687,0.27377677,0.49863693
2011-03,0.4848673,0.36394873,0.6057859
2011-04,0.5617798,0.45418444,0.6693752
2011-05,0.4535032,0.33902678,0.5679796
2011-06,0.5506766,0.4081147,0.6932385
2011-07,0.58499944,0.47127688,0.69872206
2011-08,0.56143934,0.40949076,0.71338797
2011-09,0.51528496,0.4014692,0.62910074
2011-10,0.5141483,0.41569096,0.61260563
2011-11,0.40866324,0.27761555,0.53971094
2011-12,0.4719768,0.3105783,0.6333753
2012-01,0.36418685,0.24805568,0.48031804
2012-02,0.3639312,0.24453379,0.48332864
2012-03,0.4269609,0.29869333,0.5552285
2012-04,0.64778507,0.5347722,0.7607979
2012-05,0.6522627,0.532739,0.77178645
2012-06,0.6387348,0.4940924,0.78337723
2012-07,0.59556323,0.48156598,0.7095605
2012-08,0.6249802,0.4645441,0.78541636
2012-09,0.65033066,0.530949,0.7697124
2012-10,0.6328897,0.5355927,0.73018664
2012-11,0.6315819,0.49092537,0.7722385
2012-12,0.34352255,0.18886504,0.49818006
2013-01,0.53485185,0.41481447,0.6548893
2013-02,0.5873406,0.46210986,0.7125713
2013-03,0.5050351,0.37672627,0.633344
2013-04,0.5070562,0.3877958,0.6263166
2013-05,0.59777606,0.47807878,0.7174733
2013-06,0.5745449,0.43348005,0.7156098
2013-07,0.59461826,0.47696695,0.71226954
2013-08,0.6131122,0.45155802,0.77466637
2013-09,0.61869705,0.49255183,0.74484223
2013-10,0.58538926,0.490425,0.6803535
2013-11,0.748784,0.6129436,0.8846244
2013-12,0.5914376,0.44086537,0.7420098
2014-01,0.60335714,0.4759296,0.73078465
2014-02,0.41017827,0.2853322,0.53502434
2014-03,0.6678899,0.53463954,0.80114025
2014-04,0.72840595,0.61383337,0.84297854
2014-05,0.6881407,0.5698864,0.80639493
2014-06,0.6858785,0.54554784,0.8262091
2014-07,0.61273354,0.4980337,0.7274333
2014-08,0.74573666,0.58766943,0.9038039
2014-09,0.7166202,0.59588385,0.83735657
2014-10,0.7109269,0.6106255,0.8112283
2014-11,0.5665543,0.42119458,0.711914
2014-12,0.7241359,0.5537988,0.894473
2015-01,0.7875256,0.6636165,0.9114347
2015-02,0.7717304,0.6447681,0.8986928
2015-03,0.79332566,0.6620069,0.9246444
2015-04,0.75013465,0.6393115,0.8609578
2015-05,0.787173,0.6748015,0.8995445
2015-06,0.81133205,0.6738656,0.9487984
2015-07,0.7814079,0.66641027,0.8964055
2015-08,0.826291,0.66966677,0.9829153
2015-09,0.88368803,0.7669945,1.0003816
2015-10,0.91905475,0.8229231,1.0151864
2015-11,0.91882783,0.7812588,1.0563968
2015-12,1.1040663,0.94832206,1.2598104
2016-01,1.0129962,0.89087087,1.1351215
2016-02,1.2004812,1.0744606,1.3265017
2016-03,1.1931976,1.0556754,1.3307198
2016-04,1.0259824,0.9184232,1.1335416
2016-05,0.7902951,0.68495476,0.8956355
2016-06,0.81915486,0.68928754,0.9490222
2016-07,0.8166412,0.70729405,0.9259883
2016-08,0.8633024,0.7153626,1.0112422
2016-09,0.8027389,0.6843428,0.921135
2016-10,0.6749251,0.5766523,0.7731978
2016-11,0.6106188,0.47306734,0.7481703
2016-12,0.68969834,0.5301568,0.8492398
2017-01,0.8574998,0.7244111,0.9905885
2017-02,0.97191775,0.84760374,1.0962317
2017-03,0.96600777,0.8278118,1.1042037
2017-04,0.8377851,0.7286824,0.94688785
2017-05,0.73292273,0.6211618,0.8446836
2017-06,0.72640246,0.5918564,0.8609485
2017-07,0.775039,0.6596763,0.8904017
2017-08,0.826641,0.67245895,0.98082316
2017-09,0.7124561,0.59704214,0.8278701
2017-10,0.69978654,0.6029252,0.79664797
2017-11,0.6733964,0.52736264,0.8194301
2017-12,0.72683185,0.5650592,0.8886045
2018-01,0.6592559,0.536184,0.7823279
2018-02,0.6369915,0.5123945,0.7615885
2018-03,0.73485124,0.60376525,0.86593723
2018-04,0.7352817,0.62964934,0.8409141
2018-05,0.6978173,0.5874546,0.80818003
2018-06,0.67353994,0.54483116,0.8022487
2018-07,0.7092253,0.59946185,0.8189888
2018-08,0.68363595,0.5317082,0.8355638
2018-09,0.6999696,0.5833307,0.8166085
2018-10,0.780796,0.6842841,0.8773079
2018-11,0.6892735,0.5476789,0.8308681
2018-12,0.7679161,0.59993637,0.9358958
2019-01,0.8348648,0.71366614,0.95606345
2019-02,0.7798278,0.64459336,0.9150622
2019-03,0.9788923,0.83733636,1.1204484
2019-04,0.87940556,0.76425636,0.99455476
2019-05,0.713929,0.59513605,0.83272195
2019-06,0.7870022,0.6463583,0.92764616
2019-07,0.82477814,0.70669645,0.9428598
2019-08,0.8343905,0.6832137,0.98556733
2019-09,0.8179824,0.6981025,0.93786234
2019-10,0.8460921,0.7424918,0.9496924
2019-11,0.7911673,0.6409549,0.9413797
2019-12,0.95895106,0.79135525,1.1265469
2020-01,1.110028,0.9857356,1.2343205
2020-02,1.102874,0.9634113,1.2423366
2020-03,1.1109062,0.9644414,1.257371
2020-04,0.8988587,0.7866106,1.0111068
2020-05,0.80835384,0.6942704,0.92243737
2020-06,0.773802,0.6324556,0.9151484
2020-07,0.7661781,0.6440621,0.88829404
2020-08,0.8369228,0.6879983,0.9858474
2020-09,0.7973808,0.67886436,0.9158972
2020-10,0.71096617,0.61201715,0.8099152
2020-11,0.83968186,0.6946673,0.9846964
2020-12,0.62923706,0.45178258,0.80669147
2021-01,0.6515605,0.52065194,0.782469
2021-02,0.58299184,0.45457715,0.7114066
2021-03,0.7220619,0.5749757,0.86914796
2021-04,0.70348096,0.58822626,0.8187356
2021-05,0.72018975,0.6066908,0.8336886
2021-06,0.7873393,0.64914006,0.9255386
